"Gender" "Race" "Hisp" "Age" "Relate"
"1" "6" "1" "47" "3"
"2" "6" "1" "53" "5"
"2" "1" "1" "59" "2"
"1" "1" "1" "48" "2"
"1" "1" "1" "5" "3"
"2" "1" "1" "23" "2"
"1" "1" "1" "61" "2"
"1" "1" "1" "69" "10"
"1" "1" "1" "6" "3"
"1" "1" "1" "37" "2"
"2" "1" "1" "62" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "45" "3"
"1" "1" "1" "6" "12"
"1" "1" "1" "52" "3"
"1" "3" "1" "39" "2"
"1" "9" "1" "2" "3"
"2" "2" "1" "25" "3"
"1" "1" "1" "68" "2"
"2" "1" "1" "89" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "49" "3"
"2" "1" "1" "57" "2"
"2" "1" "1" "73" "2"
"2" "2" "1" "2" "3"
"2" "1" "1" "70" "2"
"1" "1" "1" "32" "13"
"1" "1" "1" "5" "3"
"1" "1" "1" "25" "2"
"2" "1" "1" "61" "2"
"2" "6" "1" "41" "3"
"2" "6" "1" "42" "10"
"2" "6" "1" "33" "2"
"1" "6" "1" "7" "3"
"1" "6" "1" "1" "3"
"1" "1" "1" "45" "12"
"1" "7" "5" "77" "12"
"2" "6" "1" "58" "2"
"2" "6" "1" "16" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "59" "2"
"1" "1" "1" "2" "3"
"1" "2" "1" "22" "3"
"1" "8" "1" "27" "3"
"1" "8" "1" "8" "3"
"2" "1" "1" "18" "2"
"1" "1" "1" "22" "12"
"1" "1" "1" "16" "12"
"2" "2" "1" "68" "2"
"1" "1" "1" "37" "3"
"1" "1" "1" "63" "12"
"2" "1" "1" "24" "2"
"1" "1" "1" "14" "3"
"2" "1" "1" "9" "3"
"2" "9" "1" "7" "5"
"2" "1" "5" "73" "2"
"2" "8" "1" "72" "2"
"2" "1" "1" "55" "2"
"2" "1" "1" "72" "2"
"1" "1" "1" "9" "10"
"1" "4" "2" "12" "6"
"1" "1" "1" "9" "13"
"2" "1" "1" "59" "2"
"1" "1" "1" "27" "12"
"2" "1" "1" "52" "10"
"2" "1" "1" "8" "3"
"2" "1" "1" "22" "2"
"1" "1" "1" "29" "2"
"2" "1" "1" "50" "2"
"2" "1" "1" "60" "6"
"2" "1" "1" "28" "2"
"1" "1" "1" "7" "3"
"1" "1" "1" "22" "12"
"2" "1" "1" "43" "2"
"1" "1" "1" "4" "3"
"1" "1" "1" "21" "3"
"2" "1" "1" "51" "2"
"2" "1" "1" "84" "2"
"1" "1" "1" "33" "8"
"2" "1" "1" "64" "2"
"2" "1" "1" "24" "2"
"2" "2" "1" "22" "3"
"2" "1" "1" "6" "3"
"2" "1" "1" "67" "2"
"2" "1" "1" "49" "2"
"1" "1" "1" "17" "3"
"1" "1" "1" "15" "3"
"1" "1" "1" "52" "10"
"2" "8" "2" "11" "3"
"1" "1" "1" "22" "2"
"2" "1" "1" "14" "3"
"1" "1" "1" "9" "3"
"2" "1" "1" "61" "2"
"2" "2" "1" "66" "2"
"1" "1" "1" "72" "12"
"1" "1" "1" "6" "3"
"1" "1" "1" "54" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "26" "2"
"2" "1" "1" "63" "2"
"1" "1" "1" "50" "3"
"1" "1" "1" "53" "2"
"2" "2" "1" "25" "12"
"2" "1" "1" "22" "12"
"1" "7" "5" "29" "3"
"1" "1" "1" "21" "3"
"2" "1" "1" "54" "2"
"1" "1" "1" "22" "3"
"2" "8" "1" "2" "8"
"2" "1" "1" "50" "2"
"1" "2" "1" "2" "3"
"2" "2" "1" "3" "11"
"1" "1" "1" "15" "3"
"2" "1" "1" "58" "3"
"1" "1" "1" "22" "3"
"2" "1" "1" "45" "3"
"2" "1" "1" "44" "2"
"2" "1" "1" "45" "2"
"2" "6" "1" "32" "2"
"1" "1" "1" "54" "9"
"2" "1" "1" "51" "2"
"2" "1" "1" "4" "3"
"1" "1" "1" "6" "11"
"2" "1" "1" "43" "2"
"2" "1" "1" "51" "2"
"2" "1" "1" "22" "2"
"2" "8" "1" "22" "12"
"1" "1" "1" "65" "2"
"2" "1" "1" "43" "2"
"1" "1" "1" "33" "10"
"1" "1" "1" "71" "13"
"2" "1" "1" "59" "2"
"1" "1" "1" "16" "3"
"2" "2" "1" "32" "13"
"1" "2" "1" "34" "2"
"2" "1" "1" "59" "2"
"2" "1" "1" "14" "3"
"2" "1" "1" "39" "2"
"1" "2" "1" "26" "12"
"1" "1" "1" "32" "3"
"1" "1" "1" "44" "3"
"2" "1" "1" "61" "12"
"2" "1" "1" "29" "2"
"1" "1" "1" "16" "3"
"1" "1" "1" "29" "2"
"1" "6" "1" "79" "2"
"2" "1" "1" "62" "3"
"1" "1" "1" "4" "3"
"2" "1" "1" "61" "2"
"1" "1" "1" "44" "10"
"2" "1" "1" "64" "2"
"1" "1" "1" "6" "3"
"2" "1" "1" "7" "3"
"2" "1" "1" "88" "2"
"2" "1" "3" "45" "2"
"1" "1" "1" "18" "5"
"2" "1" "1" "45" "2"
"2" "1" "1" "22" "3"
"2" "1" "1" "58" "2"
"1" "1" "2" "75" "2"
"2" "1" "2" "12" "3"
"2" "1" "2" "7" "3"
"1" "1" "1" "27" "5"
"1" "1" "1" "7" "3"
"2" "1" "1" "72" "2"
"1" "1" "1" "63" "2"
"2" "2" "1" "49" "6"
"2" "8" "1" "93" "2"
"2" "1" "1" "48" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "51" "3"
"1" "1" "1" "70" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "50" "2"
"1" "1" "1" "2" "3"
"2" "1" "1" "54" "2"
"1" "1" "1" "4" "3"
"1" "1" "1" "9" "3"
"2" "1" "1" "6" "3"
"1" "1" "2" "15" "3"
"1" "4" "2" "4" "6"
"2" "1" "2" "5" "10"
"2" "7" "5" "65" "10"
"1" "7" "5" "5" "3"
"1" "2" "1" "17" "2"
"1" "1" "5" "95" "9"
"2" "1" "1" "72" "2"
"2" "1" "1" "22" "3"
"2" "1" "1" "5" "3"
"1" "1" "1" "22" "2"
"1" "1" "1" "61" "5"
"1" "6" "1" "66" "2"
"1" "1" "1" "8" "10"
"1" "1" "1" "12" "6"
"1" "1" "1" "50" "10"
"2" "1" "1" "23" "3"
"2" "1" "1" "22" "3"
"2" "1" "1" "12" "3"
"2" "1" "1" "46" "3"
"1" "1" "1" "73" "2"
"2" "2" "1" "79" "11"
"2" "2" "1" "22" "8"
"1" "2" "1" "7" "8"
"1" "1" "1" "2" "3"
"2" "1" "1" "29" "3"
"1" "1" "1" "35" "2"
"2" "1" "1" "63" "2"
"1" "1" "1" "26" "2"
"1" "1" "1" "7" "3"
"1" "1" "1" "4" "6"
"1" "1" "1" "23" "2"
"2" "9" "1" "2" "3"
"2" "1" "1" "45" "2"
"1" "1" "1" "40" "3"
"1" "1" "1" "22" "3"
"2" "1" "2" "64" "6"
"2" "1" "2" "81" "11"
"1" "1" "1" "21" "3"
"1" "1" "1" "69" "2"
"1" "1" "1" "2" "3"
"2" "1" "1" "2" "8"
"1" "1" "1" "27" "2"
"2" "2" "1" "56" "2"
"2" "2" "1" "62" "13"
"1" "6" "1" "28" "3"
"2" "6" "1" "44" "6"
"1" "6" "1" "11" "3"
"2" "1" "1" "51" "2"
"1" "2" "1" "25" "2"
"1" "1" "1" "65" "11"
"2" "1" "1" "33" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "71" "2"
"2" "1" "1" "22" "12"
"2" "1" "1" "71" "9"
"2" "1" "3" "54" "2"
"2" "1" "1" "56" "3"
"2" "1" "1" "27" "8"
"1" "2" "1" "56" "12"
"2" "1" "1" "39" "2"
"1" "1" "1" "2" "3"
"1" "1" "1" "1" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "58" "2"
"1" "1" "1" "5" "3"
"2" "1" "1" "24" "2"
"1" "1" "2" "5" "3"
"1" "1" "1" "12" "3"
"2" "1" "1" "39" "2"
"1" "1" "1" "28" "3"
"1" "1" "1" "16" "3"
"2" "1" "1" "55" "2"
"2" "1" "1" "18" "2"
"2" "1" "1" "23" "3"
"1" "1" "1" "51" "2"
"2" "4" "1" "87" "2"
"2" "1" "5" "34" "2"
"1" "1" "1" "5" "3"
"2" "1" "1" "22" "2"
"2" "2" "1" "64" "2"
"2" "8" "1" "20" "3"
"1" "1" "1" "52" "3"
"2" "1" "1" "30" "2"
"2" "1" "1" "72" "9"
"2" "1" "1" "95" "9"
"2" "1" "1" "20" "3"
"1" "1" "1" "48" "12"
"2" "1" "1" "18" "3"
"1" "2" "1" "4" "3"
"2" "6" "1" "66" "2"
"2" "2" "1" "2" "3"
"2" "7" "1" "45" "10"
"2" "1" "1" "26" "2"
"2" "1" "1" "19" "3"
"1" "1" "2" "19" "10"
"1" "1" "1" "24" "5"
"2" "1" "1" "81" "2"
"1" "1" "1" "5" "3"
"1" "1" "1" "89" "9"
"2" "1" "1" "45" "2"
"1" "1" "1" "61" "12"
"2" "1" "1" "16" "3"
"1" "1" "1" "44" "12"
"2" "1" "1" "9" "10"
"1" "1" "1" "16" "3"
"1" "1" "1" "88" "2"
"1" "1" "1" "51" "3"
"1" "2" "1" "64" "2"
"1" "2" "1" "35" "3"
"1" "1" "1" "43" "2"
"2" "1" "2" "29" "12"
"1" "1" "1" "36" "2"
"1" "1" "1" "22" "3"
"1" "1" "4" "20" "3"
"2" "1" "1" "58" "2"
"2" "1" "1" "40" "2"
"1" "2" "1" "64" "6"
"2" "7" "2" "57" "2"
"1" "7" "2" "31" "12"
"1" "1" "1" "36" "3"
"2" "2" "1" "79" "2"
"1" "2" "1" "13" "3"
"2" "1" "1" "66" "9"
"1" "1" "1" "5" "3"
"2" "1" "2" "56" "2"
"1" "1" "2" "6" "3"
"2" "1" "2" "7" "3"
"1" "2" "1" "44" "3"
"1" "6" "4" "85" "12"
"2" "2" "1" "27" "2"
"2" "1" "1" "20" "2"
"2" "1" "1" "54" "2"
"2" "2" "1" "79" "2"
"2" "1" "1" "67" "2"
"1" "1" "1" "37" "8"
"1" "1" "1" "9" "3"
"2" "1" "1" "1" "3"
"2" "1" "1" "19" "2"
"2" "1" "1" "50" "2"
"1" "1" "1" "64" "9"
"1" "1" "1" "66" "2"
"2" "1" "1" "50" "10"
"1" "1" "1" "8" "12"
"2" "1" "1" "4" "12"
"1" "1" "2" "81" "2"
"2" "1" "1" "7" "6"
"2" "1" "1" "43" "2"
"1" "1" "1" "73" "2"
"2" "1" "1" "51" "2"
"1" "2" "1" "21" "2"
"1" "7" "5" "46" "12"
"2" "7" "5" "12" "8"
"1" "7" "5" "5" "3"
"2" "1" "1" "70" "3"
"1" "1" "1" "6" "3"
"1" "6" "1" "70" "3"
"1" "2" "1" "7" "13"
"2" "1" "1" "57" "2"
"2" "1" "1" "54" "2"
"1" "1" "1" "59" "12"
"2" "1" "1" "88" "2"
"1" "1" "1" "57" "6"
"2" "1" "1" "26" "2"
"1" "1" "1" "24" "3"
"2" "1" "1" "30" "2"
"1" "1" "1" "14" "12"
"1" "1" "1" "71" "2"
"2" "1" "1" "45" "2"
"1" "1" "1" "23" "6"
"1" "1" "1" "22" "3"
"2" "1" "1" "49" "12"
"2" "5" "1" "70" "2"
"2" "5" "1" "45" "2"
"1" "1" "1" "18" "3"
"2" "1" "1" "34" "2"
"1" "1" "1" "8" "3"
"1" "1" "1" "7" "12"
"2" "1" "1" "46" "2"
"2" "1" "1" "27" "3"
"2" "1" "1" "69" "2"
"2" "1" "1" "44" "8"
"2" "1" "1" "19" "13"
"2" "1" "1" "50" "2"
"2" "1" "2" "72" "2"
"1" "2" "1" "58" "3"
"2" "2" "1" "20" "13"
"2" "2" "1" "48" "2"
"1" "1" "1" "45" "12"
"2" "1" "1" "74" "2"
"2" "1" "1" "5" "3"
"2" "1" "1" "14" "12"
"1" "1" "1" "71" "2"
"2" "1" "1" "2" "3"
"1" "1" "1" "52" "11"
"2" "1" "1" "8" "3"
"1" "2" "1" "26" "3"
"1" "2" "1" "6" "11"
"1" "2" "1" "1" "11"
"1" "1" "1" "64" "12"
"1" "8" "1" "72" "10"
"2" "1" "1" "60" "12"
"1" "1" "1" "69" "11"
"1" "1" "1" "16" "3"
"1" "2" "1" "45" "12"
"2" "2" "1" "44" "3"
"2" "2" "1" "89" "13"
"1" "1" "1" "67" "12"
"1" "1" "1" "45" "2"
"2" "1" "1" "16" "3"
"2" "1" "1" "34" "2"
"2" "9" "1" "51" "2"
"2" "4" "1" "24" "4"
"2" "4" "1" "53" "5"
"2" "1" "1" "53" "2"
"1" "1" "1" "53" "2"
"2" "1" "1" "18" "13"
"1" "1" "1" "4" "8"
"1" "2" "1" "65" "2"
"2" "1" "1" "45" "2"
"1" "1" "1" "36" "2"
"1" "1" "1" "1" "6"
"1" "1" "2" "28" "2"
"2" "1" "2" "22" "3"
"1" "1" "1" "86" "9"
"1" "1" "1" "20" "2"
"2" "1" "1" "44" "7"
"2" "1" "1" "52" "2"
"2" "1" "1" "54" "2"
"2" "1" "1" "24" "6"
"1" "1" "1" "22" "3"
"2" "1" "1" "89" "13"
"2" "1" "1" "39" "2"
"2" "1" "1" "2" "10"
"1" "8" "1" "8" "3"
"1" "8" "4" "41" "3"
"1" "2" "1" "39" "2"
"1" "2" "1" "44" "3"
"2" "2" "1" "33" "3"
"2" "1" "1" "50" "2"
"1" "1" "1" "25" "12"
"1" "1" "1" "52" "9"
"1" "1" "1" "58" "2"
"2" "1" "1" "60" "2"
"1" "1" "1" "79" "9"
"2" "1" "1" "34" "2"
"2" "1" "1" "64" "2"
"2" "1" "1" "16" "2"
"2" "1" "1" "39" "2"
"2" "1" "1" "6" "12"
"1" "1" "5" "5" "3"
"1" "1" "1" "71" "12"
"1" "2" "1" "37" "11"
"1" "1" "2" "5" "3"
"1" "1" "1" "16" "3"
"2" "1" "1" "64" "2"
"1" "1" "1" "22" "3"
"2" "1" "1" "68" "2"
"2" "1" "1" "16" "3"
"2" "1" "1" "14" "3"
"1" "6" "1" "91" "11"
"2" "1" "1" "20" "2"
"1" "1" "1" "22" "3"
"1" "1" "1" "19" "3"
"1" "1" "1" "69" "12"
"2" "1" "1" "44" "2"
"1" "1" "1" "32" "2"
"2" "1" "1" "4" "3"
"2" "1" "1" "52" "2"
"1" "1" "1" "8" "3"
"1" "1" "1" "38" "3"
"2" "1" "1" "50" "2"
"1" "1" "1" "8" "3"
"1" "1" "1" "27" "3"
"2" "1" "1" "17" "2"
"2" "1" "1" "18" "4"
"2" "1" "1" "56" "2"
"2" "1" "1" "40" "2"
"2" "1" "1" "52" "2"
"1" "1" "1" "35" "3"
"1" "1" "1" "21" "12"
"1" "1" "1" "16" "4"
"2" "1" "1" "6" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "82" "10"
"2" "1" "1" "57" "2"
"2" "1" "1" "28" "2"
"1" "1" "1" "9" "3"
"1" "1" "1" "28" "12"
"1" "1" "1" "6" "3"
"2" "2" "1" "17" "6"
"2" "1" "1" "48" "3"
"2" "1" "2" "46" "2"
"1" "1" "1" "61" "12"
"1" "1" "1" "14" "3"
"2" "1" "1" "32" "2"
"2" "1" "1" "49" "2"
"1" "1" "1" "45" "3"
"2" "1" "1" "56" "2"
"2" "1" "1" "64" "3"
"2" "1" "1" "55" "2"
"1" "1" "1" "36" "6"
"1" "1" "1" "12" "3"
"2" "1" "1" "6" "3"
"2" "1" "1" "71" "2"
"2" "1" "1" "35" "3"
"1" "1" "1" "52" "3"
"2" "1" "1" "61" "2"
"2" "9" "1" "61" "12"
"2" "1" "1" "65" "2"
"1" "1" "1" "49" "9"
"2" "1" "1" "68" "2"
"2" "1" "1" "57" "2"
"2" "1" "5" "19" "4"
"2" "5" "5" "68" "6"
"2" "1" "1" "64" "2"
"2" "1" "1" "49" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "9" "3"
"2" "1" "1" "69" "2"
"2" "1" "2" "65" "2"
"2" "1" "2" "1" "12"
"1" "1" "1" "1" "3"
"2" "1" "1" "21" "2"
"2" "1" "1" "50" "11"
"2" "2" "1" "2" "3"
"1" "2" "1" "61" "2"
"1" "2" "1" "14" "8"
"2" "1" "1" "56" "2"
"2" "2" "1" "22" "2"
"2" "1" "1" "44" "2"
"2" "4" "1" "62" "2"
"1" "1" "1" "28" "3"
"1" "1" "1" "65" "3"
"1" "1" "1" "51" "12"
"2" "1" "1" "45" "2"
"1" "1" "1" "64" "2"
"2" "1" "1" "1" "3"
"2" "1" "1" "50" "2"
"2" "1" "1" "12" "3"
"1" "6" "1" "28" "12"
"2" "1" "1" "18" "2"
"1" "8" "5" "19" "3"
"2" "1" "3" "19" "3"
"1" "8" "5" "19" "8"
"1" "2" "1" "67" "2"
"1" "2" "1" "3" "5"
"2" "1" "1" "65" "2"
"2" "1" "1" "36" "10"
"1" "1" "1" "72" "2"
"1" "1" "1" "2" "3"
"2" "1" "1" "66" "2"
"2" "1" "1" "93" "12"
"2" "1" "1" "19" "3"
"1" "1" "1" "19" "10"
"2" "1" "1" "19" "2"
"2" "1" "1" "52" "2"
"2" "1" "1" "46" "2"
"1" "1" "1" "77" "3"
"1" "1" "1" "40" "12"
"1" "7" "5" "2" "3"
"1" "1" "1" "50" "2"
"2" "7" "1" "58" "3"
"1" "3" "1" "15" "3"
"1" "8" "1" "4" "3"
"2" "9" "5" "19" "10"
"2" "1" "1" "27" "2"
"1" "1" "1" "77" "12"
"1" "1" "1" "8" "12"
"2" "1" "1" "64" "2"
"1" "1" "1" "46" "3"
"2" "1" "1" "62" "2"
"1" "1" "1" "57" "2"
"2" "7" "2" "36" "6"
"2" "1" "1" "19" "2"
"2" "1" "1" "58" "2"
"1" "1" "1" "36" "2"
"2" "1" "5" "22" "6"
"1" "6" "5" "11" "3"
"1" "2" "1" "43" "3"
"1" "2" "1" "42" "3"
"2" "1" "2" "65" "2"
"1" "1" "1" "71" "2"
"1" "1" "1" "52" "2"
"1" "1" "1" "16" "11"
"1" "1" "1" "89" "2"
"1" "1" "1" "25" "6"
"1" "3" "1" "4" "3"
"1" "3" "1" "61" "3"
"2" "1" "1" "35" "2"
"2" "1" "1" "9" "3"
"2" "1" "1" "61" "2"
"1" "1" "5" "59" "9"
"2" "1" "1" "50" "2"
"2" "1" "1" "45" "3"
"2" "1" "1" "2" "3"
"2" "1" "1" "56" "2"
"2" "1" "1" "13" "3"
"1" "1" "1" "6" "12"
"2" "1" "1" "67" "2"
"2" "1" "1" "48" "2"
"1" "1" "1" "17" "3"
"1" "1" "1" "45" "3"
"2" "1" "2" "51" "2"
"1" "1" "2" "64" "12"
"2" "1" "1" "89" "2"
"1" "1" "2" "70" "2"
"1" "1" "2" "28" "3"
"2" "1" "2" "1" "3"
"2" "1" "1" "29" "2"
"2" "1" "1" "5" "3"
"2" "1" "1" "2" "12"
"1" "2" "1" "77" "11"
"2" "2" "1" "9" "13"
"2" "1" "1" "58" "2"
"2" "1" "1" "2" "6"
"2" "2" "1" "33" "7"
"1" "2" "1" "66" "2"
"1" "2" "1" "16" "3"
"2" "1" "2" "48" "2"
"2" "1" "1" "63" "12"
"2" "1" "1" "52" "2"
"2" "1" "1" "40" "3"
"1" "1" "1" "13" "3"
"2" "1" "1" "61" "2"
"2" "9" "2" "89" "7"
"1" "7" "2" "65" "11"
"1" "1" "1" "88" "2"
"2" "1" "1" "7" "3"
"2" "2" "1" "61" "2"
"2" "2" "1" "24" "3"
"1" "2" "1" "26" "3"
"2" "1" "1" "4" "3"
"2" "1" "2" "45" "2"
"1" "1" "2" "14" "3"
"2" "1" "2" "8" "3"
"1" "1" "1" "1" "3"
"2" "1" "1" "75" "9"
"1" "1" "1" "52" "10"
"2" "1" "5" "21" "2"
"2" "1" "1" "79" "2"
"2" "1" "2" "4" "3"
"1" "1" "2" "65" "10"
"2" "1" "2" "75" "2"
"2" "1" "1" "89" "2"
"2" "2" "1" "25" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "21" "2"
"1" "1" "1" "2" "12"
"1" "1" "1" "14" "6"
"2" "1" "1" "51" "2"
"2" "1" "1" "22" "12"
"2" "1" "5" "14" "12"
"1" "1" "1" "50" "2"
"1" "1" "1" "19" "6"
"2" "1" "1" "34" "3"
"2" "1" "1" "94" "2"
"1" "1" "1" "22" "2"
"1" "1" "1" "64" "2"
"1" "1" "1" "72" "2"
"2" "1" "1" "52" "2"
"2" "1" "1" "9" "3"
"2" "1" "1" "17" "2"
"1" "1" "1" "77" "2"
"1" "1" "1" "16" "12"
"1" "1" "2" "50" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "93" "12"
"2" "1" "1" "43" "2"
"2" "1" "1" "21" "3"
"1" "4" "1" "69" "11"
"1" "1" "1" "1" "3"
"2" "1" "1" "72" "2"
"1" "1" "1" "72" "2"
"2" "1" "1" "29" "3"
"2" "1" "1" "22" "3"
"1" "1" "1" "77" "2"
"1" "1" "1" "28" "3"
"2" "1" "2" "18" "2"
"2" "5" "1" "75" "2"
"2" "2" "1" "31" "2"
"2" "1" "1" "20" "2"
"1" "1" "1" "2" "3"
"1" "1" "1" "8" "3"
"2" "1" "1" "27" "2"
"2" "1" "5" "25" "2"
"2" "1" "1" "4" "3"
"1" "1" "2" "22" "3"
"1" "1" "1" "9" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "21" "3"
"1" "1" "1" "20" "3"
"2" "1" "2" "40" "2"
"1" "1" "2" "7" "3"
"2" "8" "1" "56" "2"
"1" "1" "1" "8" "5"
"1" "1" "1" "7" "3"
"2" "2" "1" "46" "2"
"1" "2" "1" "22" "3"
"1" "2" "1" "25" "3"
"1" "1" "1" "12" "3"
"2" "1" "1" "93" "2"
"2" "3" "1" "42" "7"
"2" "3" "1" "1" "3"
"1" "1" "1" "50" "2"
"1" "1" "1" "22" "3"
"1" "1" "1" "22" "3"
"2" "1" "1" "48" "2"
"2" "8" "1" "17" "2"
"2" "1" "1" "52" "2"
"1" "1" "1" "24" "3"
"2" "1" "1" "57" "2"
"2" "1" "1" "16" "3"
"2" "1" "1" "25" "3"
"1" "1" "1" "41" "11"
"2" "1" "1" "12" "3"
"1" "1" "1" "9" "12"
"1" "1" "1" "89" "2"
"2" "1" "1" "49" "3"
"2" "1" "1" "48" "2"
"2" "1" "1" "60" "2"
"2" "1" "1" "71" "2"
"2" "7" "2" "48" "2"
"1" "7" "2" "5" "3"
"1" "1" "1" "84" "2"
"2" "1" "1" "71" "2"
"1" "4" "1" "17" "2"
"2" "2" "1" "19" "11"
"2" "2" "1" "39" "3"
"1" "6" "1" "39" "7"
"1" "7" "1" "95" "13"
"2" "2" "1" "40" "2"
"1" "2" "1" "34" "3"
"1" "1" "1" "24" "2"
"2" "1" "1" "39" "13"
"1" "1" "1" "48" "11"
"2" "2" "1" "2" "3"
"2" "1" "1" "33" "3"
"1" "1" "1" "33" "3"
"2" "1" "1" "59" "2"
"1" "1" "1" "55" "3"
"2" "1" "1" "16" "2"
"1" "1" "1" "71" "2"
"1" "1" "1" "22" "3"
"2" "1" "1" "94" "2"
"2" "1" "4" "75" "2"
"1" "2" "1" "25" "3"
"2" "2" "1" "61" "12"
"1" "2" "1" "77" "11"
"1" "1" "1" "50" "2"
"2" "2" "1" "24" "2"
"1" "1" "1" "39" "2"
"2" "1" "1" "25" "12"
"1" "1" "1" "44" "9"
"2" "1" "1" "75" "2"
"1" "1" "1" "88" "2"
"2" "1" "1" "18" "3"
"2" "1" "1" "33" "2"
"1" "1" "1" "8" "3"
"1" "1" "1" "6" "3"
"2" "1" "1" "61" "2"
"2" "1" "1" "21" "3"
"2" "1" "1" "19" "5"
"1" "1" "1" "32" "3"
"2" "8" "1" "60" "2"
"2" "1" "1" "54" "2"
"1" "1" "1" "25" "3"
"1" "1" "1" "1" "8"
"1" "1" "1" "71" "2"
"1" "1" "1" "29" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "8" "3"
"2" "2" "1" "67" "10"
"2" "1" "1" "7" "6"
"2" "1" "1" "61" "2"
"2" "1" "1" "25" "3"
"2" "1" "1" "5" "3"
"2" "1" "1" "24" "2"
"2" "1" "1" "7" "13"
"1" "1" "1" "16" "3"
"1" "1" "1" "1" "3"
"1" "1" "1" "77" "2"
"1" "1" "1" "39" "3"
"2" "1" "1" "54" "2"
"1" "1" "2" "6" "3"
"1" "1" "2" "7" "3"
"2" "1" "1" "75" "2"
"2" "1" "1" "33" "12"
"1" "1" "1" "28" "2"
"2" "1" "1" "69" "2"
"2" "1" "1" "39" "2"
"1" "1" "1" "74" "2"
"2" "5" "1" "37" "2"
"1" "5" "1" "7" "3"
"2" "5" "1" "53" "3"
"2" "1" "1" "59" "2"
"1" "1" "1" "72" "3"
"1" "1" "1" "5" "3"
"2" "1" "1" "23" "2"
"1" "1" "1" "17" "2"
"1" "1" "1" "69" "2"
"1" "1" "1" "6" "3"
"1" "1" "1" "49" "9"
"1" "1" "1" "84" "2"
"1" "1" "1" "22" "3"
"1" "1" "1" "45" "2"
"1" "1" "1" "6" "12"
"1" "1" "1" "19" "3"
"1" "2" "1" "39" "2"
"1" "4" "1" "1" "3"
"2" "2" "1" "47" "6"
"1" "1" "1" "40" "2"
"1" "1" "1" "69" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "5" "3"
"2" "1" "1" "57" "2"
"1" "1" "1" "16" "2"
"1" "2" "1" "25" "13"
"2" "1" "1" "70" "3"
"1" "1" "1" "67" "7"
"1" "1" "1" "54" "2"
"1" "1" "1" "25" "2"
"2" "1" "1" "61" "2"
"2" "6" "1" "61" "6"
"2" "6" "1" "42" "6"
"2" "6" "1" "33" "2"
"2" "6" "1" "7" "3"
"1" "6" "1" "1" "3"
"1" "1" "1" "20" "2"
"2" "7" "5" "41" "12"
"2" "3" "1" "58" "3"
"2" "6" "1" "16" "3"
"2" "1" "1" "63" "2"
"2" "1" "1" "59" "2"
"1" "1" "1" "29" "3"
"1" "1" "1" "22" "3"
"2" "8" "1" "2" "3"
"1" "8" "1" "70" "11"
"2" "1" "1" "25" "2"
"1" "1" "1" "8" "12"
"2" "1" "1" "32" "3"
"2" "2" "1" "80" "2"
"2" "1" "1" "19" "2"
"1" "1" "1" "57" "12"
"1" "1" "1" "59" "12"
"2" "1" "1" "14" "3"
"1" "1" "1" "9" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "73" "2"
"2" "1" "1" "79" "2"
"2" "1" "1" "52" "2"
"1" "1" "1" "48" "2"
"2" "1" "1" "9" "10"
"2" "7" "2" "20" "13"
"2" "1" "1" "54" "2"
"2" "1" "1" "96" "2"
"2" "1" "1" "32" "2"
"1" "1" "1" "60" "2"
"2" "1" "1" "13" "3"
"2" "7" "4" "22" "12"
"1" "7" "1" "54" "2"
"2" "1" "1" "52" "2"
"2" "1" "1" "18" "3"
"2" "1" "1" "65" "2"
"2" "8" "1" "24" "3"
"2" "1" "1" "48" "3"
"2" "1" "1" "47" "2"
"1" "1" "1" "81" "11"
"1" "1" "1" "50" "3"
"2" "1" "1" "46" "2"
"1" "1" "1" "59" "2"
"1" "1" "1" "24" "3"
"2" "1" "1" "41" "2"
"2" "1" "1" "47" "2"
"2" "2" "1" "8" "3"
"1" "1" "1" "6" "3"
"2" "1" "1" "67" "2"
"2" "1" "1" "16" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "11" "3"
"1" "1" "1" "57" "10"
"2" "1" "2" "63" "2"
"1" "1" "1" "41" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "58" "2"
"2" "2" "1" "44" "2"
"1" "1" "1" "81" "2"
"1" "1" "1" "3" "3"
"2" "1" "1" "54" "2"
"1" "1" "1" "17" "12"
"2" "1" "1" "26" "2"
"1" "1" "1" "63" "2"
"1" "1" "1" "3" "3"
